date,tweet_body
2022-12-11 20:32:57+00:00,"b""DeSantis' latest con: attacking companies investing in ESG - (E)nvironmental protection, (S)ocial, i.e. Human Right\xe2\x80\xa6 https://t.co/ag3iIX13Pf"""
2022-12-11 20:32:56+00:00,b'RT @MSNBC: Ron DeSantis has managed to get himself into a costly quagmire with his Martha\xe2\x80\x99s Vineyard stunt. (via @thereidout Blog) https://\xe2\x80\xa6'
2022-12-11 20:32:53+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:32:51+00:00,"b""RT @atrupar: MUSK: libs have the woke mind virus\nNYT ...\nMUSK: I'm literally urging you to vote Republican\nNYT ...\nMUSK: *high-fives every\xe2\x80\xa6"""
2022-12-11 20:32:42+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 20:32:41+00:00,"b'RT @TheRealNews: ""Not only that, but he was present for beatings, present for force feedings and other forms of torture. As Mansoor describ\xe2\x80\xa6'"
2022-12-11 20:32:40+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 20:32:39+00:00,"b""@Popehat When I see a pic of Ron Desantis, the first issue I think of is the butt plug issue.\n\nIt's working Marjorie."""
2022-12-11 20:32:38+00:00,b'RT @KaitlinFish8: @donkoclock @JayPeaJay1 @copgrailsoles @Spchdiva @gogetadollar @DrElizaBennet @Jacksta @Weardafugawi @Disney41Liz @peachi\xe2\x80\xa6'
2022-12-11 20:32:38+00:00,"b'RT @DWUhlfelderLaw: Kent Stermon, aka Ron DeSantis\xe2\x80\x99 bestie, killed himself on Thursday. He was under criminal investigation for sex crimes'"
2022-12-11 20:32:37+00:00,"b""James O'Keefe Joins Florida Governor Ron DeSantis for Signing of Histori... https://t.co/jF6n1nCbqO via @YouTube"""
2022-12-11 20:32:36+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 20:32:35+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:32:29+00:00,"b""RT @atrupar: MUSK: libs have the woke mind virus\nNYT ...\nMUSK: I'm literally urging you to vote Republican\nNYT ...\nMUSK: *high-fives every\xe2\x80\xa6"""
2022-12-11 20:32:24+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:32:18+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 20:32:12+00:00,b'RT @Jason_Garcia: Such an important thread as Gov. Ron DeSantis and the Florida Legislature prepare to pass an overwhelmingly pro-industry\xe2\x80\xa6'
2022-12-11 20:32:09+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:32:07+00:00,"b'RT @TheRealNews: ""Not only that, but he was present for beatings, present for force feedings and other forms of torture. As Mansoor describ\xe2\x80\xa6'"
2022-12-11 20:32:06+00:00,"b'RT @CV__Politics: with nearly all votes counted, gavin newsom won the CA gubernatorial election with 0.19% less of the total vote share tha\xe2\x80\xa6'"
2022-12-11 20:31:54+00:00,"b'RT @DWUhlfelderLaw: Kent Stermon, aka Ron DeSantis\xe2\x80\x99 bestie, killed himself on Thursday. He was under criminal investigation for sex crimes'"
2022-12-11 20:31:52+00:00,b'@DojoHope @Jeff53899712 @trommylee @Eienkei @JoJoFromJerz https://t.co/RH4QSlrOI2'
2022-12-11 20:31:50+00:00,"b'RT @DWUhlfelderLaw: Kent Stermon, aka Ron DeSantis\xe2\x80\x99 bestie, killed himself on Thursday. He was under criminal investigation for sex crimes'"
2022-12-11 20:31:46+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:31:43+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 20:31:43+00:00,"b'RT @DWUhlfelderLaw: Kent Stermon, aka Ron DeSantis\xe2\x80\x99 bestie, killed himself on Thursday. He was under criminal investigation for sex crimes'"
2022-12-11 20:31:42+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 20:31:34+00:00,b'RT @TheRickyDavila: One would assume Florida GQP donor and longtime close ally of fascist Ron DeSantis named Kent Stermon who\xe2\x80\x99s under inves\xe2\x80\xa6'
2022-12-11 20:31:33+00:00,"b'RT @DWUhlfelderLaw: Kent Stermon, aka Ron DeSantis\xe2\x80\x99 bestie, killed himself on Thursday. He was under criminal investigation for sex crimes'"
2022-12-11 20:31:32+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:31:32+00:00,"b""RT @atrupar: MUSK: libs have the woke mind virus\nNYT ...\nMUSK: I'm literally urging you to vote Republican\nNYT ...\nMUSK: *high-fives every\xe2\x80\xa6"""
2022-12-11 20:31:31+00:00,"b'RT @DWUhlfelderLaw: Kent Stermon, aka Ron DeSantis\xe2\x80\x99 bestie, killed himself on Thursday. He was under criminal investigation for sex crimes'"
2022-12-11 20:31:30+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 20:31:21+00:00,"b""RT @atrupar: MUSK: libs have the woke mind virus\nNYT ...\nMUSK: I'm literally urging you to vote Republican\nNYT ...\nMUSK: *high-fives every\xe2\x80\xa6"""
2022-12-11 20:31:18+00:00,b'RT @JerichoYeti: Ron DeSantis is the next threat to our constitutional republic. He is a true sociopath with overt fascist tendencies. He i\xe2\x80\xa6'
2022-12-11 20:31:17+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:31:16+00:00,"b'RT @joncoopertweets: EXCELLENT: A Miami judge has just TOSSED Gov. Ron DeSantis\xe2\x80\x99 voter fraud case, the third case to fall apart since the g\xe2\x80\xa6'"
2022-12-11 20:31:06+00:00,"b""RT @atrupar: MUSK: libs have the woke mind virus\nNYT ...\nMUSK: I'm literally urging you to vote Republican\nNYT ...\nMUSK: *high-fives every\xe2\x80\xa6"""
2022-12-11 20:30:59+00:00,"b""RT @atrupar: MUSK: libs have the woke mind virus\nNYT ...\nMUSK: I'm literally urging you to vote Republican\nNYT ...\nMUSK: *high-fives every\xe2\x80\xa6"""
2022-12-11 20:30:51+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 20:30:41+00:00,b'@michaeljknowles Weird how that Trump dining with a nazi story just kind of went away.\nWeird how that Matt Gaetz se\xe2\x80\xa6 https://t.co/jYH1Hv61tq'
2022-12-11 20:30:41+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:30:36+00:00,b'Not agreeing with the allegations here but what does \xe2\x80\x9cendorsed Ron DeSantis in 2024\xe2\x80\x9d have to do with the other char\xe2\x80\xa6 https://t.co/OW4lHoPbyo'
2022-12-11 20:30:22+00:00,"b'RT @DWUhlfelderLaw: Kent Stermon, aka Ron DeSantis\xe2\x80\x99 bestie, killed himself on Thursday. He was under criminal investigation for sex crimes'"
2022-12-11 20:30:20+00:00,b'Hope they investigate DeSantis. \n\nFlorida Donor and Ron DeSantis Ally Kent Stermon Found Dead by Suicide https://t.co/4L5JXqy9jL'
2022-12-11 20:30:20+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 20:30:16+00:00,"b'RT @JuddLegum: Musk encouraged everyone to vote Republican in the midterms, endorsed Ron DeSantis for president in 2024, and has repeatedly\xe2\x80\xa6'"
2022-12-11 20:30:07+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:30:04+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:29:57+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:29:42+00:00,"b'RT @DWUhlfelderLaw: Kent Stermon, aka Ron DeSantis\xe2\x80\x99 bestie, killed himself on Thursday. He was under criminal investigation for sex crimes'"
2022-12-11 20:29:28+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 20:29:22+00:00,b'RT @DWUhlfelderLaw: When did Ron DeSantis take over Elon Musk\xe2\x80\x99s twitter account'
2022-12-11 20:29:09+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 20:29:06+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:29:00+00:00,b'Gov Ron DeSantis Shuts Down The Liberals\n\nhttps://t.co/TkkhSOUfOe'
2022-12-11 20:28:57+00:00,"b""RT @atrupar: MUSK: libs have the woke mind virus\nNYT ...\nMUSK: I'm literally urging you to vote Republican\nNYT ...\nMUSK: *high-fives every\xe2\x80\xa6"""
2022-12-11 20:28:45+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:28:44+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 20:28:40+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 20:28:39+00:00,"b'RT @DWUhlfelderLaw: Kent Stermon, aka Ron DeSantis\xe2\x80\x99 bestie, killed himself on Thursday. He was under criminal investigation for sex crimes'"
2022-12-11 20:28:35+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:28:35+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:28:32+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 20:28:24+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 20:28:24+00:00,"b""RT @atrupar: MUSK: libs have the woke mind virus\nNYT ...\nMUSK: I'm literally urging you to vote Republican\nNYT ...\nMUSK: *high-fives every\xe2\x80\xa6"""
2022-12-11 20:28:19+00:00,"b'RT @BillboardChris: In the world today, conservatism is about far more than low taxes, less regulation, fiscal prudence, etc.\n\nIt is about\xe2\x80\xa6'"
2022-12-11 20:28:17+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 20:28:14+00:00,"b'RT @DWUhlfelderLaw: \xe2\x80\x98""Kent was very influential, you wouldn\'t have Ron DeSantis as governor without Kent Stermon.\xe2\x80\x9d @AGGancarski'"
2022-12-11 20:28:13+00:00,"b""@JDunlap1974 We will not win with Donald, too much crap under the bridge. I voted for him twice but it's a no this\xe2\x80\xa6 https://t.co/j4GxCu9Loh"""
2022-12-11 20:28:12+00:00,"b""RT @atrupar: MUSK: libs have the woke mind virus\nNYT ...\nMUSK: I'm literally urging you to vote Republican\nNYT ...\nMUSK: *high-fives every\xe2\x80\xa6"""
2022-12-11 20:28:08+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 20:28:05+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:27:59+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:27:58+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:27:56+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 20:27:55+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:27:52+00:00,"b'RT @Florenc39933400: @Fernand46357857 Every network of organized crime needs a ""Don.""\n#everynetworkoforganizedcrimeneedsa_Don\n\nThat\'s why t\xe2\x80\xa6'"
2022-12-11 20:27:51+00:00,"b""RT @atrupar: MUSK: libs have the woke mind virus\nNYT ...\nMUSK: I'm literally urging you to vote Republican\nNYT ...\nMUSK: *high-fives every\xe2\x80\xa6"""
2022-12-11 20:27:39+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:27:38+00:00,"b""RT @atrupar: MUSK: libs have the woke mind virus\nNYT ...\nMUSK: I'm literally urging you to vote Republican\nNYT ...\nMUSK: *high-fives every\xe2\x80\xa6"""
2022-12-11 20:27:37+00:00,"b'RT @TheRealNews: ""Not only that, but he was present for beatings, present for force feedings and other forms of torture. As Mansoor describ\xe2\x80\xa6'"
2022-12-11 20:27:37+00:00,"b'RT @DWUhlfelderLaw: Kent Stermon, aka Ron DeSantis\xe2\x80\x99 bestie, killed himself on Thursday. He was under criminal investigation for sex crimes'"
2022-12-11 20:27:36+00:00,"b'RT @JHFonseca: # CASOS DE MIOCARDITE NA FL\xc3\x93RIDA AUMENTAM EM 86% ENTRE JOVENS DE 18 E 39 ANOS, AP\xc3\x93S A VACINA\xc3\x87\xc3\x83O COM mRNA (PFIZER E MODERNA).\xe2\x80\xa6'"
2022-12-11 20:27:33+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 20:27:32+00:00,"b'RT @JuddLegum: Musk encouraged everyone to vote Republican in the midterms, endorsed Ron DeSantis for president in 2024, and has repeatedly\xe2\x80\xa6'"
2022-12-11 20:27:26+00:00,"b""RT @atrupar: MUSK: libs have the woke mind virus\nNYT ...\nMUSK: I'm literally urging you to vote Republican\nNYT ...\nMUSK: *high-fives every\xe2\x80\xa6"""
2022-12-11 20:27:18+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 20:27:18+00:00,"b'RT @DWUhlfelderLaw: Kent Stermon, aka Ron DeSantis\xe2\x80\x99 bestie, killed himself on Thursday. He was under criminal investigation for sex crimes'"
2022-12-11 20:27:18+00:00,"b'RT @JHFonseca: # CASOS DE MIOCARDITE NA FL\xc3\x93RIDA AUMENTAM EM 86% ENTRE JOVENS DE 18 E 39 ANOS, AP\xc3\x93S A VACINA\xc3\x87\xc3\x83O COM mRNA (PFIZER E MODERNA).\xe2\x80\xa6'"
2022-12-11 20:27:14+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:27:13+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:27:08+00:00,b'RT @JamesMelville: \xe2\x80\x9cThings like the World Economic Forum: those policies are dead on arrival in the state of Florida. We are not going to g\xe2\x80\xa6'
2022-12-11 20:27:06+00:00,b'@ErieLake5 @Project_Veritas @fwparker Don\xe2\x80\x99t forget Ron Desantis'
2022-12-11 20:26:55+00:00,b'RT @realTomBohn: \xe2\x80\x9eGov. Ron DeSantis said that his administration plans to hold vaccine manufacturers accountable for making false claims ab\xe2\x80\xa6'
2022-12-11 20:26:55+00:00,"b'@LucianoCSilva @JHFonseca Nah, esses a\xc3\xad s\xc3\xa3o seus cr\xc3\xadticos. Se tem algo que DeSantis n\xc3\xa3o \xc3\xa9, \xc3\xa9 demagogo. Quem o chama\xe2\x80\xa6 https://t.co/c6TqEDNB8h'"
2022-12-11 20:26:48+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:26:46+00:00,b'@jhfgamble @JamesHoffmann3 @MissJilianne @Richard50764260 @elonmusk Right? People say the democrats have shown no l\xe2\x80\xa6 https://t.co/WCXCLzuglL'
2022-12-11 20:26:45+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 20:26:35+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:26:30+00:00,"b'RT @DWUhlfelderLaw: Kent Stermon, aka Ron DeSantis\xe2\x80\x99 bestie, killed himself on Thursday. He was under criminal investigation for sex crimes'"
2022-12-11 20:26:15+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:26:14+00:00,"b'RT @JHFonseca: # CASOS DE MIOCARDITE NA FL\xc3\x93RIDA AUMENTAM EM 86% ENTRE JOVENS DE 18 E 39 ANOS, AP\xc3\x93S A VACINA\xc3\x87\xc3\x83O COM mRNA (PFIZER E MODERNA).\xe2\x80\xa6'"
2022-12-11 20:26:13+00:00,"b'RT @TheRealNews: ""Not only that, but he was present for beatings, present for force feedings and other forms of torture. As Mansoor describ\xe2\x80\xa6'"
2022-12-11 20:26:12+00:00,"b'RT @TheRealNews: ""Not only that, but he was present for beatings, present for force feedings and other forms of torture. As Mansoor describ\xe2\x80\xa6'"
2022-12-11 20:25:59+00:00,"b'RT @ben_rosen: musk: we must stop the woke mind virus, i hate unions and trans people, we need a republican congress, i will vote for ron d\xe2\x80\xa6'"
2022-12-11 20:25:55+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:25:54+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:25:52+00:00,b'RT @JamesMelville: \xe2\x80\x9cThings like the World Economic Forum: those policies are dead on arrival in the state of Florida. We are not going to g\xe2\x80\xa6'
2022-12-11 20:25:51+00:00,b'RT @themattfriend: Ron DeSantis IS Donald Trump https://t.co/4xaSnTcf2X'
2022-12-11 20:25:46+00:00,b'RT @stitchceI: @lporiginalg Ron Desantis flew to israel the day after he got elected. If you vote for him you\xe2\x80\x99re literally jewish.'
2022-12-11 20:25:44+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:25:43+00:00,"b'RT @DWUhlfelderLaw: Kent Stermon, aka Ron DeSantis\xe2\x80\x99 bestie, killed himself on Thursday. He was under criminal investigation for sex crimes'"
2022-12-11 20:25:38+00:00,"b'RT @DWUhlfelderLaw: Kent Stermon, aka Ron DeSantis\xe2\x80\x99 bestie, killed himself on Thursday. He was under criminal investigation for sex crimes'"
2022-12-11 20:25:35+00:00,b'RT @oldsargepap: #SundayVibes imagine that! \xe2\x80\x9cFree Florida\xe2\x80\x9d Ron DeSantis told Congressman-elect Maxwell Frost \xe2\x80\x94 \xe2\x80\x98Nobody Wants To Hear From Y\xe2\x80\xa6'
2022-12-11 20:25:35+00:00,"b'RT @DWUhlfelderLaw: Kent Stermon, aka Ron DeSantis\xe2\x80\x99 bestie, killed himself on Thursday. He was under criminal investigation for sex crimes'"
2022-12-11 20:25:31+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:25:27+00:00,b'Republicans prefer the robotic Ron DeSantis to Donald Trump as their 2024 presidential nominee \xf0\x9f\xa4\x96\xf0\x9f\x91\x8d\xf0\x9f\xa4\xa1\xf0\x9f\x91\x8e https://t.co/6K3JXPC4N2'
2022-12-11 20:25:26+00:00,"b'RT @Sam_Saraguy: @kylegriffin1 In the absence of actual information about Paul Pelosi, disinformation can be expected to flourish. Ron DeSa\xe2\x80\xa6'"
2022-12-11 20:25:26+00:00,b'RT @NEWSMAX: POLL: Florida Gov. Ron DeSantis leads former President Donald Trump in GOP battle to secure 2024 nomination. https://t.co/vLzF\xe2\x80\xa6'
2022-12-11 20:25:19+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 20:25:17+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:25:13+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 20:25:11+00:00,"b""RT @atrupar: MUSK: libs have the woke mind virus\nNYT ...\nMUSK: I'm literally urging you to vote Republican\nNYT ...\nMUSK: *high-fives every\xe2\x80\xa6"""
2022-12-11 20:25:10+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:25:08+00:00,"b'RT @DWUhlfelderLaw: Kent Stermon, aka Ron DeSantis\xe2\x80\x99 bestie, killed himself on Thursday. He was under criminal investigation for sex crimes'"
2022-12-11 20:25:03+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 20:25:00+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 20:24:55+00:00,b'RT @oldsargepap: #SundayVibes imagine that! \xe2\x80\x9cFree Florida\xe2\x80\x9d Ron DeSantis told Congressman-elect Maxwell Frost \xe2\x80\x94 \xe2\x80\x98Nobody Wants To Hear From Y\xe2\x80\xa6'
2022-12-11 20:24:46+00:00,"b'RT @DWUhlfelderLaw: Kent Stermon, aka Ron DeSantis\xe2\x80\x99 bestie, killed himself on Thursday. He was under criminal investigation for sex crimes'"
2022-12-11 20:24:43+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:24:42+00:00,"b""RT @atrupar: MUSK: libs have the woke mind virus\nNYT ...\nMUSK: I'm literally urging you to vote Republican\nNYT ...\nMUSK: *high-fives every\xe2\x80\xa6"""
2022-12-11 20:24:41+00:00,b'RT @JamesMelville: \xe2\x80\x9cThings like the World Economic Forum: those policies are dead on arrival in the state of Florida. We are not going to g\xe2\x80\xa6'
2022-12-11 20:24:37+00:00,"b'RT @DWUhlfelderLaw: Kent Stermon, aka Ron DeSantis\xe2\x80\x99 bestie, killed himself on Thursday. He was under criminal investigation for sex crimes'"
2022-12-11 20:24:36+00:00,"b'RT @DWUhlfelderLaw: Kent Stermon, aka Ron DeSantis\xe2\x80\x99 bestie, killed himself on Thursday. He was under criminal investigation for sex crimes'"
2022-12-11 20:24:30+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:24:22+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 20:24:19+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 20:24:19+00:00,"b'RT @DWUhlfelderLaw: Kent Stermon, aka Ron DeSantis\xe2\x80\x99 bestie, killed himself on Thursday. He was under criminal investigation for sex crimes'"
2022-12-11 20:24:08+00:00,"b'RT @ben_rosen: musk: we must stop the woke mind virus, i hate unions and trans people, we need a republican congress, i will vote for ron d\xe2\x80\xa6'"
2022-12-11 20:24:07+00:00,"b""RT @atrupar: MUSK: libs have the woke mind virus\nNYT ...\nMUSK: I'm literally urging you to vote Republican\nNYT ...\nMUSK: *high-fives every\xe2\x80\xa6"""
2022-12-11 20:24:07+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 20:23:55+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 20:23:55+00:00,b'RT @oldsargepap: #SundayVibes imagine that! \xe2\x80\x9cFree Florida\xe2\x80\x9d Ron DeSantis told Congressman-elect Maxwell Frost \xe2\x80\x94 \xe2\x80\x98Nobody Wants To Hear From Y\xe2\x80\xa6'
2022-12-11 20:23:47+00:00,"b'RT @Tentoads4truth: @ddavenport213 @doglovingfool Stermon, along w/CEO of same company, rented a condo to DeSantis when he was in Congress\xe2\x80\xa6'"
2022-12-11 20:23:39+00:00,"b""RT @BlackKnight10k: Did you know Ron DeSantis was hanging out with pedophiles? The media won't cover that."""
2022-12-11 20:23:37+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 20:23:37+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
