date,tweet_body
2022-12-12 01:42:31+00:00,b'RT @DavidCornDC: I\xe2\x80\x99m old enough to remember when Donald Trump called for the \xe2\x80\x9ctermination\xe2\x80\x9d of the US Constitution.'
2022-12-12 01:42:30+00:00,"b'RT @ErrolWebber: @ShellenbergerMD Twitter executives built a case for permanently banning President Donald Trump, but sat back and did noth\xe2\x80\xa6'"
2022-12-12 01:42:28+00:00,b'RT @MayoIsSpicyy: Donald Trump is a weak little man.'
2022-12-12 01:42:28+00:00,b'@CNN @andersoncooper @KellyRipa I would have to say Donald TRUMP. He exposed all your lies.'
2022-12-12 01:42:27+00:00,"b""@davidmweissman @elonmusk If anyone should be prosecuted for a botched Covid 19 response, it's former president Don\xe2\x80\xa6 https://t.co/FiMWwLR8Xp"""
2022-12-12 01:42:26+00:00,b'@Amy31129057 @BetinGeorgia @Samanth48487861 @elonmusk And by the way......\n\nYour cult leader Donald Trump is vaccinated.'
2022-12-12 01:42:26+00:00,b'RT @hapkidogal: It is sad and honestly horrifying watching this occur. Donald Trump ran and started breaking the world. I think many people\xe2\x80\xa6'
2022-12-12 01:42:26+00:00,b'RT @MikeSington: \xe2\x80\x9cThey\xe2\x80\x99ve created this monster.\xe2\x80\x9d Mary Trump on why the GOP won\xe2\x80\x99t abandon Donald Trump. (Video: MSNBC) https://t.co/qVNvglwZ\xe2\x80\xa6'
2022-12-12 01:42:24+00:00,b'RT @JamesBradleyCA: The violence and damage that was done in the name of George Floyd is far worse than anything that was allegedly done in\xe2\x80\xa6'
2022-12-12 01:42:24+00:00,b'RT @nypost: Marjorie Taylor Greene and Donald Trump Jr. bash Dems at NY Young Republican gala https://t.co/5YB4BB37K1 https://t.co/4HD8Evgt\xe2\x80\xa6'
2022-12-12 01:42:22+00:00,b'RT @johnpavlovitz: Dr Fauci has faithfully served under 7 presidents of both parties.\n\nHe is being harassed and maligned by Republicans sim\xe2\x80\xa6'
2022-12-12 01:42:20+00:00,"b""RT @tribelaw: \xe2\x80\x9cMitt Romney is the first Republican senator to say he won't support Donald Trump in 2024, even if the former president is th\xe2\x80\xa6"""
2022-12-12 01:42:19+00:00,"b'RT @thehill: .@RepAdamSchiff on DOJ probe: ""I certainly have no confidence that Donald Trump or his people will comply, because there is ju\xe2\x80\xa6'"
2022-12-12 01:42:17+00:00,"b""RT @MSNBC: It feels a bit like a version of Republican Mad Libs, but it's true: Mitch McConnell's and Rand Paul's former campaign manager h\xe2\x80\xa6"""
2022-12-12 01:42:17+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:42:16+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:42:14+00:00,"b'RT @ShellenbergerMD: 1. TWITTER FILES, PART 4\n\nThe Removal of Donald Trump: January 7\n\nAs the pressure builds, Twitter executives build the\xe2\x80\xa6'"
2022-12-12 01:42:13+00:00,"b""RT @CREWcrew: Donald Trump has been credibly accused of committing 56 crimes since first seeking the presidency. That's 56 times he chose t\xe2\x80\xa6"""
2022-12-12 01:42:11+00:00,b'RT @TomthunkitsMind: The #January6thCommittee unanimously votes to subpoenas Donald J Trump \nhttps://t.co/p9Cr0Sls9U 04'
2022-12-12 01:42:10+00:00,b'RT @DavidCornDC: I\xe2\x80\x99m old enough to remember when Donald Trump called for the \xe2\x80\x9ctermination\xe2\x80\x9d of the US Constitution.'
2022-12-12 01:42:08+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:42:07+00:00,"b'RT @ShellenbergerMD: 1. TWITTER FILES, PART 4\n\nThe Removal of Donald Trump: January 7\n\nAs the pressure builds, Twitter executives build the\xe2\x80\xa6'"
2022-12-12 01:42:05+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:42:04+00:00,"b""RT @MSNBC: It feels a bit like a version of Republican Mad Libs, but it's true: Mitch McConnell's and Rand Paul's former campaign manager h\xe2\x80\xa6"""
2022-12-12 01:42:03+00:00,b'RT @NEWSMAX: POLL: Florida Gov. Ron DeSantis leads former President Donald Trump in GOP battle to secure 2024 nomination. https://t.co/vLzF\xe2\x80\xa6'
2022-12-12 01:42:03+00:00,b'RT @FarmGirlCarrie: \xe2\x80\x98I\xe2\x80\x99m talkin\xe2\x80\x99 to some of you Trumpers that are out there scratching your heads\xe2\x80\xa6stop listening to these \xe2\x80\x9cConservative\xe2\x80\x9d ta\xe2\x80\xa6'
2022-12-12 01:42:01+00:00,b'RT @NickAdamsinUSA: People forget that Donald Trump never took a salary while serving as our Commander in Chief.'
2022-12-12 01:42:00+00:00,b'@bakedalaska Donald Trump is a criminal that belongs in prison.'
2022-12-12 01:41:59+00:00,"b'RT @MadeInTheUSANJ: @laurenboebert No recount will protect you from this, Lauren:\n\nU.S. Representatives who requested a pardon from Donald\xe2\x80\xa6'"
2022-12-12 01:41:58+00:00,"b'RT @ShellenbergerMD: 1. TWITTER FILES, PART 4\n\nThe Removal of Donald Trump: January 7\n\nAs the pressure builds, Twitter executives build the\xe2\x80\xa6'"
2022-12-12 01:41:55+00:00,"b'I honestly don\xe2\x80\x99t know if Trump will win the GOP nomination again\xe2\x80\x94I\xe2\x80\x99d guess he has a 50%ish chance, give or take.\xe2\x80\xa6 https://t.co/QOLbATCHEF'"
2022-12-12 01:41:54+00:00,"b""RT @morethanmySLE: Since toilet is trending always a good reminder that Elise Stefanik was found at the bottom of Donald Trump's commode."""
2022-12-12 01:41:53+00:00,"b'RT @jasonllevin: If Donald Trump was Arrested, Would that make a Great Christmas Present for you? Y or  N \xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87'"
2022-12-12 01:41:53+00:00,"b'RT @ShellenbergerMD: 1. TWITTER FILES, PART 4\n\nThe Removal of Donald Trump: January 7\n\nAs the pressure builds, Twitter executives build the\xe2\x80\xa6'"
2022-12-12 01:41:52+00:00,"b'RT @RonFilipkowski: Elon Musk is now the leader of the Kari Lake / Donald Trump, Jr. wing of the Republican Party. Congrats. https://t.co/P\xe2\x80\xa6'"
2022-12-12 01:41:52+00:00,"b""RT @CREWcrew: Donald Trump has been credibly accused of committing 56 crimes since first seeking the presidency. That's 56 times he chose t\xe2\x80\xa6"""
2022-12-12 01:41:51+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:41:51+00:00,b'RT @NickAdamsinUSA: Donald Trump was the only man who could beat Hillary Clinton in 2016 and he is the only man who can beat Joe Biden in 2\xe2\x80\xa6'
2022-12-12 01:41:51+00:00,b'RT @JamesBradleyCA: The violence and damage that was done in the name of George Floyd is far worse than anything that was allegedly done in\xe2\x80\xa6'
2022-12-12 01:41:44+00:00,b'RT @CollinRugg: BREAKING: Twitter Files #4 is OUT: \xe2\x80\x9cThe Removal of Donald Trump\xe2\x80\x9d\n\nElon is putting the main stream media out of business \xf0\x9f\x98\x82'
2022-12-12 01:41:43+00:00,"b'RT @RpsAgainstTrump: @GOPLeader Fun fact: Donald Trump was in the WH during the Hunter Biden laptop\xe2\x80\x99s story. Good try, though. #Fraud'"
2022-12-12 01:41:41+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:41:41+00:00,"b""RT @mariaepty: @Anthony04676 @PorunPanammejo1 Donald Trump enterr\xc3\xb3 un informe sobre el cambio clim\xc3\xa1tico porque 'no lo creo'\nEn 2014, escrib\xe2\x80\xa6"""
2022-12-12 01:41:41+00:00,"b'@JohannJakobES @NEWSMAX Donald Trump is currently a conservative, but he used to be a liberal... and if your statem\xe2\x80\xa6 https://t.co/LQLRlQCar1'"
2022-12-12 01:41:37+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:41:36+00:00,b'RT @JamesBradleyCA: The violence and damage that was done in the name of George Floyd is far worse than anything that was allegedly done in\xe2\x80\xa6'
2022-12-12 01:41:36+00:00,b'RT @TheDailyEdge: John Bolton reveals that Donald Trump turned down the chance to secure Paul Whelan\xe2\x80\x99s release two years ago. https://t.co/\xe2\x80\xa6'
2022-12-12 01:41:36+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:41:35+00:00,"b'RT @MadeInTheUSANJ: @GOPLeader Please do bring the accountability, Kevin, because it was being used while Donald Trump was president. Donal\xe2\x80\xa6'"
2022-12-12 01:41:34+00:00,"b""RT @RawStory: Trump is 'very aware' he 'could end up in jail': biographer     \n\nhttps://t.co/TvVKel4Xc5"""
2022-12-12 01:41:33+00:00,b'RT @DavidRust5: @darryn_briggs @bobbygoode What did news outlets ask Donald Trump when he did nothing?  Fiona Hill interview from today.\nht\xe2\x80\xa6'
2022-12-12 01:41:32+00:00,b'RT @RepTroyNehls: Donald Trump knew the threat Yoel Roth posed to free speech over 2 years ago. \n\nHe was right all along. https://t.co/KyZr\xe2\x80\xa6'
2022-12-12 01:41:32+00:00,"b'RT @itsJeffTiedrich: holy fucking shit, ""Donald Trump got banned from twitter after trying to overthrow his own government"" is not the expl\xe2\x80\xa6'"
2022-12-12 01:41:32+00:00,b'RT @MayoIsSpicyy: Donald Trump is a weak little man.'
2022-12-12 01:41:31+00:00,"b""@Anthony04676 @PorunPanammejo1 Donald Trump enterr\xc3\xb3 un informe sobre el cambio clim\xc3\xa1tico porque 'no lo creo'\nEn 201\xe2\x80\xa6 https://t.co/jWWPISqmZ2"""
2022-12-12 01:41:29+00:00,b'RT @johnpavlovitz: Dr Fauci has faithfully served under 7 presidents of both parties.\n\nHe is being harassed and maligned by Republicans sim\xe2\x80\xa6'
2022-12-12 01:41:29+00:00,b'RT @JamesBradleyCA: The violence and damage that was done in the name of George Floyd is far worse than anything that was allegedly done in\xe2\x80\xa6'
2022-12-12 01:41:27+00:00,b'RT @NickAdamsinUSA: People forget that Donald Trump never took a salary while serving as our Commander in Chief.'
2022-12-12 01:41:27+00:00,"b""RT @My3Alexandra: It wasn't enough that #MichelleObama used her power to keep #MELANIATRUMP off the covers of magazines that First Ladies w\xe2\x80\xa6"""
2022-12-12 01:41:25+00:00,b'@duty2warn Donald Trump and GOP Lawmakers have no morals and no sense of right and wrong. They are a violence cult\xe2\x80\xa6 https://t.co/BsLSarFpxj'
2022-12-12 01:41:24+00:00,"b'RT @larryelder: If Donald Trump, Adolph Hitler and Mao Tse Tung were walking down the street\xe2\x80\x94and you gave a typical American lefty a gun wi\xe2\x80\xa6'"
2022-12-12 01:41:22+00:00,"b""@sfchronicle @joemmathews Not tied, done with Washington DC capital hill Donald Trump's Hatfield and McCoy. Now Was\xe2\x80\xa6 https://t.co/DnoeYYBSLk"""
2022-12-12 01:41:22+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:41:21+00:00,b'RT @yeawelltoldu: It\xe2\x80\x99s nice to see that Moscow Mitch will fade away into obscurity in the minority party!  He can thank Donald Trump for th\xe2\x80\xa6'
2022-12-12 01:41:20+00:00,b'RT @AnaPorras5: @OccupyDemocrats @TribelSocial DONALD TRUMP. SHOULD BE HELD ACCOUNTABLE FOR THE 1000 000 MILLION CORONAVIRUS DEATHS BECAUSE\xe2\x80\xa6'
2022-12-12 01:41:20+00:00,b'@GReschenthaler How could Donald Trump release 5000 Taliban prisoners in exchange for NO ONE and not lift a finger\xe2\x80\xa6 https://t.co/jOnv31s5mB'
2022-12-12 01:41:18+00:00,b'RT @johnpavlovitz: Dr Fauci has faithfully served under 7 presidents of both parties.\n\nHe is being harassed and maligned by Republicans sim\xe2\x80\xa6'
2022-12-12 01:41:15+00:00,"b'RT @EconUS: For all his alarm over illegal immigration, Donald Trump found it difficult as president to argue that the Dreamers did not bel\xe2\x80\xa6'"
2022-12-12 01:41:14+00:00,"b""RT @CREWcrew: Donald Trump has been credibly accused of committing 56 crimes since first seeking the presidency. That's 56 times he chose t\xe2\x80\xa6"""
2022-12-12 01:41:12+00:00,"b""RT @MSNBC: It feels a bit like a version of Republican Mad Libs, but it's true: Mitch McConnell's and Rand Paul's former campaign manager h\xe2\x80\xa6"""
2022-12-12 01:41:11+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:41:10+00:00,b'RT @Ramnier: \xc2\xa1ACAB\xc3\x93 LA ESPERA! Elon Musk public\xc3\xb3 m\xc3\xa1s pruebas sobre los #TwitterFiles y revela el sistema de censura que la compa\xc3\xb1\xc3\xada aplic\xc3\xb3\xe2\x80\xa6'
2022-12-12 01:41:09+00:00,"b'RT @TeslaAndDoge: Did Donald Trump instigate violence on January 6th, 2021?'"
2022-12-12 01:41:09+00:00,"b""RT @MSNBC: It feels a bit like a version of Republican Mad Libs, but it's true: Mitch McConnell's and Rand Paul's former campaign manager h\xe2\x80\xa6"""
2022-12-12 01:41:09+00:00,"b'\xe2\x80\x98We Murdered People\xe2\x80\x99: Remdesivir \xe2\x80\x93 The Pseudomedicine Death Warrant for American Citizens\n""...that\'s premeditated m\xe2\x80\xa6 https://t.co/GWM08Jr72G'"
2022-12-12 01:41:09+00:00,b'@ReedLebo @BrandonStraka Donald is super popular with a segment of the population but it\xe2\x80\x99s not really the majority\xe2\x80\xa6 https://t.co/cyZB15sHbU'
2022-12-12 01:41:08+00:00,b'RT @MadeInTheUSANJ: @laurenboebert U.S. Representatives who requested a pardon from Donald Trump.  \n\n\xf0\x9f\x91\x89 Lauren Boebert\n\xf0\x9f\x91\x89 Marjorie Taylor Gre\xe2\x80\xa6'
2022-12-12 01:41:07+00:00,b'@thedailybeast The British papers lie as much as Donald Trump. I believe Harry and Meghan.'
2022-12-12 01:41:07+00:00,"b""RT @CREWcrew: Donald Trump has been credibly accused of committing 56 crimes since first seeking the presidency. That's 56 times he chose t\xe2\x80\xa6"""
2022-12-12 01:41:06+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:41:05+00:00,b'RT @RBReich: Reminder: any lawmakers who engaged in insurrection on January 6th must be held accountable and barred from holding public off\xe2\x80\xa6'
2022-12-12 01:41:05+00:00,"b""RT @DemocraticDaisy: @DonaldJTrumpJr Donald Trump Jr, please explain your father's failures in Afghanistan before you tweet.  You and your\xe2\x80\xa6"""
2022-12-12 01:41:04+00:00,b'RT @JamesBradleyCA: The violence and damage that was done in the name of George Floyd is far worse than anything that was allegedly done in\xe2\x80\xa6'
2022-12-12 01:41:02+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:41:02+00:00,b'Donald Trump 2020 Campaign by victoriashel\n#donaldtrump\n\nhttps://t.co/UkwPhmk01S'
2022-12-12 01:41:02+00:00,b'RT @JamesBradleyCA: The violence and damage that was done in the name of George Floyd is far worse than anything that was allegedly done in\xe2\x80\xa6'
2022-12-12 01:41:01+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:41:00+00:00,b'RT @JamesBradleyCA: The violence and damage that was done in the name of George Floyd is far worse than anything that was allegedly done in\xe2\x80\xa6'
2022-12-12 01:41:00+00:00,"b'RT @NickAdamsinUSA: Donald Trump is the greatest President we have ever had, and that includes Ronald Reagan. https://t.co/d5VYUOZgxc'"
2022-12-12 01:40:59+00:00,"b'RT @ShellenbergerMD: 1. TWITTER FILES, PART 4\n\nThe Removal of Donald Trump: January 7\n\nAs the pressure builds, Twitter executives build the\xe2\x80\xa6'"
2022-12-12 01:40:59+00:00,"b'RT @stuartpstevens: To all the Tesla owners out there, do you really want to support a man who has Steve Bannon\xe2\x80\x99s politics with Donald Trum\xe2\x80\xa6'"
2022-12-12 01:40:58+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:40:57+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:40:57+00:00,b'RT @Kentucky_Sparky: @ACTBrigitte Donald Trump nominated the AG and the FBI Director that you allege are deep state actors.\nElon exposed Tr\xe2\x80\xa6'
2022-12-12 01:40:56+00:00,b'RT @TheFungi669: Sources close to Donald Trump say that he\xe2\x80\x99ll choose Herschel Walker as his running mate.'
2022-12-12 01:40:55+00:00,b'RT @lordivan22: \xf0\x9f\x9a\xa8EUA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8: Donald Trump foi banido do Twitter um dia depois que a ex- primeira-dama Michelle Obama e outros exigiram que a em\xe2\x80\xa6'
2022-12-12 01:40:54+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:40:52+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:40:52+00:00,b'RT @MSNBC: Michael A. Cohen: As long as the next likely House speaker is offering more fealty to Marjorie Taylor Greene and Donald Trump th\xe2\x80\xa6'
2022-12-12 01:40:52+00:00,"b'RT @TheValuesVoter: @ksorbs Actually, no. Fauci told the truth. And the people living in states where they tended to believe Donald Trump a\xe2\x80\xa6'"
2022-12-12 01:40:51+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:40:51+00:00,"b""RT @CREWcrew: Donald Trump has been credibly accused of committing 56 crimes since first seeking the presidency. That's 56 times he chose t\xe2\x80\xa6"""
2022-12-12 01:40:50+00:00,b'Donald trump lit he rock wit ++++whip'
2022-12-12 01:40:48+00:00,b'Swalwell Predicts \xe2\x80\x98Legal Terrorist\xe2\x80\x99 Trump Will Be Indicted = SAME old MoS - claim GOP or the Donald guilty of crime\xe2\x80\xa6 https://t.co/NxFTnwVYUq'
2022-12-12 01:40:47+00:00,"b'RT @ShellenbergerMD: 1. TWITTER FILES, PART 4\n\nThe Removal of Donald Trump: January 7\n\nAs the pressure builds, Twitter executives build the\xe2\x80\xa6'"
2022-12-12 01:40:46+00:00,"b'RT @EconUS: For all his alarm over illegal immigration, Donald Trump found it difficult as president to argue that the Dreamers did not bel\xe2\x80\xa6'"
2022-12-12 01:40:46+00:00,b'RT @Ramnier: \xc2\xa1ACAB\xc3\x93 LA ESPERA! Elon Musk public\xc3\xb3 m\xc3\xa1s pruebas sobre los #TwitterFiles y revela el sistema de censura que la compa\xc3\xb1\xc3\xada aplic\xc3\xb3\xe2\x80\xa6'
2022-12-12 01:40:45+00:00,b'RT @NickAdamsinUSA: Donald Trump was the only man who could beat Hillary Clinton in 2016 and he is the only man who can beat Joe Biden in 2\xe2\x80\xa6'
2022-12-12 01:40:44+00:00,"b""RT @tribelaw: \xe2\x80\x9cMitt Romney is the first Republican senator to say he won't support Donald Trump in 2024, even if the former president is th\xe2\x80\xa6"""
2022-12-12 01:40:43+00:00,b'RT @DMLyons25: Do not forget those who repeatedly LIED to the public the election was stolen:\nSidney Powell\nRudy Giuliani\nMichael Flynn\nMar\xe2\x80\xa6'
2022-12-12 01:40:43+00:00,"b""RT @splcenter: New: The #NewYork Young Republicans Club is the nation's oldest group of its kind. They held the annual gala Saturday - join\xe2\x80\xa6"""
2022-12-12 01:40:43+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:40:43+00:00,"b'RT @WajahatAli: Marjorie Taylor Greene: \xe2\x80\x9cI want to tell you something, if Steve Bannon and I had organized that (Jan 6 insurrection), we wo\xe2\x80\xa6'"
2022-12-12 01:40:42+00:00,b'RT @JamesBradleyCA: Every Republican who made excuses for why they wouldn\xe2\x80\x99t shut down Section 230 is complicit in what Twitter did to Donal\xe2\x80\xa6'
2022-12-12 01:40:41+00:00,"b'RT @MadeInTheUSANJ: @laurenboebert No recount will protect you from this, Lauren:\n\nU.S. Representatives who requested a pardon from Donald\xe2\x80\xa6'"
2022-12-12 01:40:41+00:00,b'RT @CollinRugg: BREAKING: Twitter Files #4 is OUT: \xe2\x80\x9cThe Removal of Donald Trump\xe2\x80\x9d\n\nElon is putting the main stream media out of business \xf0\x9f\x98\x82'
2022-12-12 01:40:39+00:00,b'RT @NickAdamsinUSA: People forget that Donald Trump never took a salary while serving as our Commander in Chief.'
2022-12-12 01:40:39+00:00,"b'@JosephDelSordo @HilerTamara @ericareport Donald Trump asked for 20, 000 national guards and was denied.'"
2022-12-12 01:40:39+00:00,"b'RT @itsJeffTiedrich: holy fucking shit, ""Donald Trump got banned from twitter after trying to overthrow his own government"" is not the expl\xe2\x80\xa6'"
2022-12-12 01:40:37+00:00,"b'RT @BettyBowers: @atrupar Meanwhile, back in the real world . . . \n\nDonald J. Trump had 754 days to get Paul Whelan back. And did nothing.\xe2\x80\xa6'"
2022-12-12 01:40:35+00:00,"b'For all his alarm over illegal immigration, Donald Trump found it difficult as president to argue that the Dreamers\xe2\x80\xa6 https://t.co/wDwExijZ4I'"
2022-12-12 01:40:34+00:00,b'RT @MichaelEHayden: Donald Trump Jr.\xe2\x80\x99s table with faces \xe2\x80\x94 for your records. \n\nBonus: Raheem Kassam taking pictures of his own fac and texti\xe2\x80\xa6'
2022-12-12 01:40:31+00:00,b'@Lizzie24J @anihastfu Homeschooling my kids so they never learn who Donald Trump is'
2022-12-12 01:40:30+00:00,"b'RT @ShellenbergerMD: 1. TWITTER FILES, PART 4\n\nThe Removal of Donald Trump: January 7\n\nAs the pressure builds, Twitter executives build the\xe2\x80\xa6'"
2022-12-12 01:40:30+00:00,b'@AmyKremer @america1stwomen @WomenforTrump @KylieJaneKremer @ChrisRBarron @SamAdamsTPP @JackPosobiec @BorisEP\xe2\x80\xa6 https://t.co/tpH1uKoUyu'
2022-12-12 01:40:29+00:00,b'RT @JamesBradleyCA: The violence and damage that was done in the name of George Floyd is far worse than anything that was allegedly done in\xe2\x80\xa6'
2022-12-12 01:40:29+00:00,b'RT @JamesBradleyCA: The violence and damage that was done in the name of George Floyd is far worse than anything that was allegedly done in\xe2\x80\xa6'
2022-12-12 01:40:29+00:00,b'Trading Prisoner one for one.??? I bet\nIf Donald J.trump was President he would have gotten all American Prisoners\xe2\x80\xa6 https://t.co/yzVwCZWDOV'
2022-12-12 01:40:28+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:40:27+00:00,b'RT @Ramnier: \xc2\xa1ACAB\xc3\x93 LA ESPERA! Elon Musk public\xc3\xb3 m\xc3\xa1s pruebas sobre los #TwitterFiles y revela el sistema de censura que la compa\xc3\xb1\xc3\xada aplic\xc3\xb3\xe2\x80\xa6'
2022-12-12 01:40:27+00:00,b'RT @JamesBradleyCA: The violence and damage that was done in the name of George Floyd is far worse than anything that was allegedly done in\xe2\x80\xa6'
2022-12-12 01:40:27+00:00,b'RT @lordivan22: \xf0\x9f\x9a\xa8EUA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8: Donald Trump foi banido do Twitter um dia depois que a ex- primeira-dama Michelle Obama e outros exigiram que a em\xe2\x80\xa6'
2022-12-12 01:40:25+00:00,b'The #January6thCommittee unanimously votes to subpoenas Donald J Trump \nhttps://t.co/p9Cr0Sls9U 04'
2022-12-12 01:40:25+00:00,"b""RT @MSNBC: It feels a bit like a version of Republican Mad Libs, but it's true: Mitch McConnell's and Rand Paul's former campaign manager h\xe2\x80\xa6"""
2022-12-12 01:40:23+00:00,b'RT @IsabellaMDeLuca: Donald Trump Jr. finally had the privilege of meeting me. https://t.co/jg4F2eWoKh'
2022-12-12 01:40:23+00:00,b'RT @TheFungi669: Sources close to Donald Trump say that he\xe2\x80\x99ll choose Herschel Walker as his running mate.'
2022-12-12 01:40:23+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:40:22+00:00,"b'RT @larryelder: If Donald Trump, Adolph Hitler and Mao Tse Tung were walking down the street\xe2\x80\x94and you gave a typical American lefty a gun wi\xe2\x80\xa6'"
2022-12-12 01:40:22+00:00,b'RT @mehdirhasan: So 2 out of the 4 parts of the so-called \xe2\x80\x98Twitter Files\xe2\x80\x99 are focused on Twitter having been supposedly mean or unfair to D\xe2\x80\xa6'
2022-12-12 01:40:21+00:00,"b'RT @ShellenbergerMD: 1. TWITTER FILES, PART 4\n\nThe Removal of Donald Trump: January 7\n\nAs the pressure builds, Twitter executives build the\xe2\x80\xa6'"
2022-12-12 01:40:19+00:00,b'RT @DavidCornDC: I\xe2\x80\x99m old enough to remember when Donald Trump called for the \xe2\x80\x9ctermination\xe2\x80\x9d of the US Constitution.'
2022-12-12 01:40:19+00:00,b'RT @NickAdamsinUSA: People forget that Donald Trump never took a salary while serving as our Commander in Chief.'
2022-12-12 01:40:18+00:00,b'RT @ericareport: BREAKING! Former United States Attorney Barbara McQuade says that there is enough evidence to charge Donald Trump with MAN\xe2\x80\xa6'
2022-12-12 01:40:17+00:00,b'RT @RBReich: Reminder: any lawmakers who engaged in insurrection on January 6th must be held accountable and barred from holding public off\xe2\x80\xa6'
2022-12-12 01:40:17+00:00,b'RT @NickAdamsinUSA: People forget that Donald Trump never took a salary while serving as our Commander in Chief.'
2022-12-12 01:40:16+00:00,b'RT @lordivan22: \xf0\x9f\x9a\xa8EUA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8: Donald Trump foi banido do Twitter um dia depois que a ex- primeira-dama Michelle Obama e outros exigiram que a em\xe2\x80\xa6'
2022-12-12 01:40:16+00:00,b'RT @CharlesLKuyper: @MayraFlores2022 Several soldiers died in the Middle East under Donald Trump &amp; your Republican comrades said nothing ab\xe2\x80\xa6'
2022-12-12 01:40:13+00:00,"b""RT @CREWcrew: Donald Trump has been credibly accused of committing 56 crimes since first seeking the presidency. That's 56 times he chose t\xe2\x80\xa6"""
2022-12-12 01:40:13+00:00,b'RT @JamesBradleyCA: The violence and damage that was done in the name of George Floyd is far worse than anything that was allegedly done in\xe2\x80\xa6'
2022-12-12 01:40:12+00:00,"b""RT @gtconway3d: This has it absolutely right.  January 7, 2021 was exactly the day the woke left mob got out of bed and decided, hey, let's\xe2\x80\xa6"""
2022-12-12 01:40:10+00:00,b'RT @lordivan22: \xf0\x9f\x9a\xa8EUA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8: Donald Trump foi banido do Twitter um dia depois que a ex- primeira-dama Michelle Obama e outros exigiram que a em\xe2\x80\xa6'
2022-12-12 01:40:10+00:00,b'RT @NEWSMAX: John Bolton threatens presidential run challenge to Trump: https://t.co/JEcsIvFWTo https://t.co/J5ugsHV5md'
